movie_id,title,tags
52032,My Dog Tulip,dog tulip anim comedi drama human anim relationship dog german shepherd woman director christoph plummer lynn redgrav isabella rossellini peter gereti paul fierling sandra fierling stori man rescu german shepherd two becom fast friend
3078,It Happened One Night,happen one night comedi romanc miami refer to the big bad wolf report clark gabl claudett colbert walter connolli rosco karn frank capra elli andrew tie knot societi aviat king westley whisk away father yacht king clutch elli jump ship eventu wind bus head back husband reluct must accept help work report peter warn actual warn give choic either stick get back husband blow whistl elli father either way peter get want realli juici newspap stori
38810,Dogtooth,dogtooth drama male nuditi femal nuditi hostag paranoia dysfunct famili unsimul sex incest lesbian sex mental ill explicit sex sexual awaken fantasi world isol hous brother sister incest home educ sister sister incest hristo passali angeliki papoulia mari tsoni christo stergioglou yorgo lanthimo three teenag confin isol countri estat could well anoth planet trio spend day listen endless homemad tape teach whole new vocabulari word come beyond famili abod instant assign new mean henc sea refer larg armchair zombi littl yellow flower invent brother claim ostrac disobedi uber control parent terror offspr submiss
21525,Tupac: Resurrection,tupac resurrect music documentari rap music hip-hop blunt woman director tupac amaru shakur lauren lazin home movi photograph recit poetri illustr life tupac shakur one belov revolutionari volatil hip hop mcs time
55123,Tumbleweeds,tumblewe comedi drama independ film janet mcteer kimber j. brown jennif paig gavin o'connor woman constant run town town 12 year old daughter escap fail relationship film open one escap shift new start san diego mom take control trucker fight weirdo boss meanwhil daughter use make constant shift find fit school includ get chosen play lead
11980,The Prophecy,propheci fantasi horror thriller angel archangel gabriel menschheit christoph walken elia kotea virginia madsen eric stoltz gregori widen angel gabriel come earth collect soul end stalem war heaven former priest littl girl stop
11956,When the Cat's Away,cat away comedi pari cat garanc clavel zinedin soualem rené le calm olivi py cédric klapisch chloe garanc clavel young parisian decid take long overdu vacat find someon look gris gris belov cat everyon includ gay male roommat refus help final make arrang elder madam rené rené le calm often watch peopl cat dog howev chloe come back madam rené tell unfortun cat lost unlucki owner goe search dear anim friend look cat meet mani color charact popul neighborhood
1550,Pieces of April,piec april comedi drama sex thanksgiv road trip love independ film neighbor marijuana famili ill kati holm derek luke patricia clarkson oliv platt peter hedg quirki rebelli april burn live boyfriend low rent new york citi apart mile away emot distant famili discov mother fatal form breast cancer invit clan place thanksgiv father struggl drive famili citi april inexperienc cook run kitchen troubl must ask neighbor help
162396,The Big Swap,big swap mark adam mark caven allison egan jacki sawiri niall johnson british drama ellen sorcha brook jack antoni edridg recal time trade partner remark set partner swap parti motion among four coupl long night journey sex progress various fear anxieti surfac shown montreal 1997 world film festiv 1997 san sebastian film festiv
26518,Old Joy,old joy drama woman director daniel london will oldham tanya smith robin rosenberg kelli reichardt two old pal reunit camp trip oregon cascad mountain
8942,Wendy and Lucy,wendi luci drama usa friendship surviv scar famili woman director journey mysteri past michell william will patton will oldham john robinson kelli reichardt wendi near penniless drifter travel alaska search work companion dog luci alreadi peril close lose everyth wendi hit bigger bump road old car break arrest shoplift dog food post bail return retriev luci find dog gone prompt frantic search pet
68412,3 Backyards,3 backyard drama independ film edi falco embeth davidtz elia kotea rachel resheff eric mendelsohn stori three peopl suburban town cours one curious autumn day
2786,Pierrot le Fou,pierrot le fou drama thriller pari paint independ film money bomb bullet dock french noir jean-paul belmondo anna karina graziella galvani dirk sander jean-luc godard pierrot escap bore societi travel pari mediterranean sea mariann girl chase hit men algeria lead unorthodox life alway run
87943,Sisters in Law,sister law documentari woman director kim longinotto florenc ayisi set kumba south west cameroon sister law follow adulteri rape abus case led femal judg
73981,Ayurveda: Art of Being,ayurveda art documentari philosophi india heal pan nalin ayurveda scienc life heal art bodi mind spirit given equal import voyag thousand mile across india abroad take uniqu poetic journey encount remark men medicin simpli villag live harmoni natur hope natur way enabl us surviv discov natur
91721,Nothing But a Man,noth man drama ivan dixon abbey lincoln julius harri gloria foster michael roemer proud black man school teacher wife face discriminatori challeng 1960s america
118452,"First Love, Last Rites",first love last rite drama sex misfit bore giovanni ribisi natasha gregson wagner donal logu robert john burk jess peretz joey sissel two misfit spend time togeth talk sex gradual slowli relationship becom bore
47534,Fighting Tommy Riley,fight tommi riley action adventur drama boxer massag unrequit love locker room independ film gay interest jock undress school teacher box trainer lgbt athlet punch bag box j.p. davi eddi jone christina chamber dian tayler eddi o'flaherti age trainer young fighter need second chanc team overcom demon past chase dream futur
40914,Royal Kill,royal kill action thriller bodyguard princess femal assassin soldier heir pat morita eric robert gail kim lalain babar ahm fearsom warrior kingdom samarza arriv america assassin high school girl girl know last live heir kingdom nobl guard arriv america protect young princess
365052,The Looking Glass,look glass dorothi tristan jace casey jace casey harri musselwhit john d. hancock troubl 13 year old juli lose mother must go indiana live grandmoth karen former star stage screen karen earli stage alzheim want pass know granddaught late troubl relationship allow happen
13282,Death Race 2000,death race 2000 action comedi scienc fiction dystopia street race realiti spoof david carradin simon griffeth sylvest stallon mari woronov paul bartel boorish futur govern sponsor popular bloodi cross countri race point score mow pedestrian five team compris male femal compet use car equip dead weapon frankenstein mysteri return champion becom america hero time passeng underground resist
250184,Locker 13,locker 13 horror drama thriller terror antholog suspens ricki schroder jon gri tatyana ali jason marsden jason marsden bruce delli stori skip young ex convict take posit night janitor old west theme park supervisor archi teach rope import attempt convey critic philosoph messag seri four stori boxer given opportun becom real golden glove killer assassin kidnap three peopl order find hire latest hit new recruit initi lodg fez wear businessmen haze take malevol turn member suicid club introduc real fear man jump death
426067,Midnight Cabaret,midnight cabaret horror lisa hart carrol michael des barr paul drake laura harrington pece dingo broadway produc put play devil charact soon actor begin nightmar event mention play realli start happen
324352,Anderson's Cross,anderson cross romanc comedi drama come of age joanna cassidi joyc guy bill moseley jerom elston scott jerom elston scott nick anderson kevin daniel tracey green everyth togeth best friend yet differ neighbor adolesc finish thought sentenc joy pain happi tear use nick hous member clubhous escap world content yet inevit intrus other test stabil way never imagin
318040,Bizarre,bizarr drama romanc pierr prieur adrian jame raquel nave rebekah underhil étienn faur mauric retic young homeless man somehow manag get brooklyn spend night park car find bizarr underground club renown burlesqu show mauric fascin club play revu celebr self determin sexual creativ other two femal club owner ador soon becom part self select famili begin bond introvert luka mauric turn back luka grow affect run away true emot drift aimless citi tri find feet box club meet charli unabl withstand pressur repress feel mauric unleash mount foment emot pervad tender menac
27420,Graduation Day,graduat day horror slasher christoph georg billi hufsey patch mackenzi e. danni murphi herb freed high school track runner name laura sudden die heart attack finish 30 second 200 meter race killer wear sweat suit fenc mask begin kill friend school track team one one suspect includ track coach michael laura sister ann arriv town funer creepi school princip mr guglion laura strang boyfriend kevin
80468,Some Guy Who Kills People,guy kill peopl comedi horror thriller kevin corrigan barri bostwick karen black leo fitzpatrick jack perez former mental patient repress anger reach boil point lead embark mission reveng thug subject sever physic mental trauma
84188,Compliance,complianc drama thriller crime ann dowd dreama walker pat heali philip etting craig zobel sandra manag fast food restaur becki teenag counter girl realli need job one stress day polic offic telephon accus becki steal money custom purs becki vehement deni sandra overwhelm manageri respons compli offic order detain becki begin nightmar tragic blur line expedi prudenc legal reason
2255,Chasing Amy,chase ami comedi drama romanc new jersey come out love of one life bisexu menag a troi comic book comic-strip artist independ film lesbian best friend ben affleck joey lauren adam jason lee dwight ewel kevin smith holden banki comic book artist everyth go good meet alyssa also comic book artist holden fall hope crush find lesbian
50035,Lovely & Amazing,love amaz comedi drama romanc woman director catherin keener brenda blethyn emili mortim jake gyllenha nicol holofcen self esteem insecur heart comedi relationship mother three confus daughter
300327,Death Calls,death call action pack love stori mexican border featur oppress reveng reincarn rebirth
14290,Better Luck Tomorrow,better luck tomorrow crime drama parri shen jason tobin sung kang karin anna cheung justin lin group achiev asian american high school senior enjoy power trip dip extra curricular crimin activ
29371,The Incredibly True Adventure of Two Girls In Love,incred true adventur two girl love comedi drama romanc lesbian relationship independ film lesbian interest lgbt woman director laurel holloman maggi moor kate stafford nicol ari parker maria maggenti adventur love stori two young women differ social econom background find go typic struggl new romanc
44490,Chuck & Buck,chuck buck comedi drama gay independ film mental handicap man mike white chris weitz lupe ontivero maya rudolph miguel arteta buck man child live exist life kindergarten collag lollipop buck rememb old childhood friend chuck feel need reconnect invit mother funer buck trek la chuck music record execut live life buck end develop obsess chuck begin stalk
32222,American Desi,american desi drama comedi romanc tradit indian lead roommat cultur clash colleg bollywood india heritag kal penn purva bedi deep katdar ronobir lahiri piyush dinker pandya fun love romant comedi reminisc great teen film 80 kris american boy india ajay afro centric hindu homeboy farah devout religi modern muslim girl american desi tell stori uniqu set charact cultur decid hip youth point view
378237,Amidst the Devil's Wings,amidst devil wing drama action crime prequel 5th degre
431,Cube,cube thriller scienc fiction mysteri riddl autism claustrophobia maze prime number entrap mathemat murder escap violenc number canuxploit nicol de boer nicki guadagni david hewlett andrew miller vincenzo natali seven stranger taken daili live place mysteri dead cube agre must find way
76996,Love and Other Catastrophes,love catastroph comedi romanc independ film woman director matt day matthew dyktynski alic garner franc o'connor emma-k croghan day life two film school student tri find love anoth hous mate
51942,I Married a Strange Person!,marri strang person drama comedi anim chari michelsen tom larson richard spore bill plympton newlyw develop strang lump neck give abil transform peopl object wife upset meanwhil ceo smilecorp learn man abil see way achiev world domin man taken aliv anim movi bill plympton
1424,November,novemb drama mysteri thriller post traumat stress  disord photograph loss of lover professor trauma hold-up robberi novemb murder independ film polaroid courteney cox jame le gros michael eali nora dunn greg harrison sophi jacob go difficult time life find real
60420,Like Crazy,like crazi drama romanc chair custom student visa parent blogger anton yelchin felic jone jennif lawrenc charli bewley drake doremus british colleg student fall american student separ ban u overstay visa
325123,Teeth and Blood,teeth blood horror glenn plummer michell van der water daniell vega greg eagl beauti diva murder set horror director vincent augustin latest film chapel blood somewher crime scene coron van bodi mysteri disappear meanwhil citi suppli donat blood danger deplet suspect connect event detect mike hung sasha colfax go undercov studio investig attempt crack case quick turn desper battl surviv uncov age old war rival vampir coven threaten consum human final grisli assault teeth blood
142132,Sugar Town,sugar town comedi woman director john taylor michael des barr martin kemp jade gordon allison ander kurt voss look live struggl l scene rock star follow main charact gwen quest top work assist film product design tri steal boy friend music produc offer sexual favor produc meanwhil tri orchestr comeback former glam band compris michael des barr john taylor martin kemp rosanna arquett play former movi star wife lead singer fret offer role mother one new ingeni bever angelo also show millionairess agre bankrol group get roll hay lead singer career problem includ drug procliv repres film
20520,The Motel,motel drama comedi jeffrey chyau sung kang jade wu samantha futerman michael kang thirteen year old ernest chin live work sleazi hour rate motel strip desol suburban bi way misunderstood famili blind careen puberti ernest befriend sam kim self destruct yet charismat korean man check sam teach fatherless boy rite manhood
109729,The Canyons,canyon thriller drama sex adulteri jealousi nuditi seduct control liar hollywood fear threesom possess psychotherapi film industri snoop mind game affair trust fund babi lindsay lohan jame deen gus van sant nolan gerard funk paul schrader discoveri illicit love affair lead two young angeleno violent sexual charg tour dark side human natur
78307,On the Outs,out drama prison drug dealer singl mother teenag pregnanc woman director dominican judi mart paola mendoza flaco navaja domin colón lori silverbush michael skolnik follow choic made three young women one drug dealer one addict one pregnant teen jersey citi
12247,Shotgun Stories,shotgun stori drama thriller brother brother relationship loss of father arkansa michael shannon glenda pannel lynnse provenc dougla ligon jeff nichol shotgun stori track feud erupt two set half brother follow death father set cotton field back road southeast arkansa brother discov length go protect famili
29917,Exam,exam thriller mysteri gun room suspicion guard pill job psychologist diseas interrog candid narcissist corpor pandem rule luke mabli adar beck chris carey gemma chan stuart hazeldin final candid high desir corpor job lock togeth exam room given test simpl confus tension begin unravel
70687,The Sticky Fingers of Time,sticki finger time scienc fiction drama futur bisexu time travel woman director terumi matthew nicol zaray belinda becker jame urbaniak hilari brougher 1950s author terumi matthew transport 1990s brooklyn meet woman nicol zaray read life
60463,Sunday School Musical,sunday school music music high school woman director chris chatman candis lakota krystl connor robert acinapura rachel goldenberg two compet group high school student must ralli togeth enter song danc competit order save church close
46252,Rust,rust drama corbin bernsen frank gallach lloyd warner audrey lynn tennent corbin bernsen midst midlif crisi faith man find hope least expect hometown jame moor golden globe nomine corbin bernsen former pastor return home discov famili new area kill mysteri fire childhood friend implic murder convinc friend innoc jame set mission find truth process rediscov lost faith uplift drama faith famili power tie bind communiti togeth
24869,Ink,ink action fantasi supernatur father daughter relationship incubus chris kelli jessica duffi quinn hunchar jeremi make jamin winan invis forc exert power us sleep mercenari name ink liter nightmar mission captur spirit 8 year old emma dream world save dream giver marshal resourc focus save soul emma tragic broken father
77934,The Christmas Bunny,christma bunni drama famili sophi bolen madelin vail  colbi french florenc henderson tom seidman  christma bunni tell stori lone foster child sophi bolen find lost injur rabbit wood christma eve rabbit nurs back health bunni ladi florenc henderson run rabbit rescu old barn behind michigan farmhous
34697,Butterfly,butterfli crime drama nuditi seduct staci keach pia zadora orson well ed mcmahon matt cimber orson well judg rauch hold lengthi trial jess tyler caretak desert wife ten year accus improp relat daughter kadi complic follow wash father kadi babi come back take away
320435,UnDivided,undivid undivid document true stori suburban church unit risk roosevelt high school creat beauti transform student school volunt serv
150211,The Frozen,frozen horror thriller bicker accid denial of death brit morgan noah segan andrew hyatt harrow snowmobil accid young coupl strand wood must surviv wait help arriv event take turn wors disappear emma boyfriend leav battl element also elud mysteri hunter track forest
306667,Horse Camp,hors camp famili drama hors teenag girl jordan trovillion dean cain sherryl despr dana blackston joel paul reisig matter kathi jordan trovillion highland park typic 17 year old girl search someth life seem place go find hors camp father luke dean cain loi amp clark new adventur superman recogn got blood sensibl understand hors much understand hors camp much learn hors peopl mani challeng friendship
274758,Give Me Shelter,give shelter documentari help anim kati cleari robert davi carol davi alison eastwood kristin rizzo give shelter documentari rais awar import anim issu around world film uncov preval issu anim world eye individu dedic live daili
3060,The Big Parade,big parad drama romanc war world war i silent film john gilbert rené adoré hobart bosworth clair mcdowel king vidor stori idl rich boy join us armi rainbow divis sent franc fight world war becom friend two work class men experi horror trench warfar find love french girl
40963,Little Big Top,littl big top comedi independ film sid haig richard riehl mel england jacob zachar age work clown return small hometown resign spend rest day drunken stupor passion clown reawaken local amateur circus find smile
173224,Along the Roadside,along roadsid romanc comedi music road movi michael madsen iman crosson lazar ristovski zoran lisinac road movi two young peopl differ part world vast differ clash cultur journey self discoveri drive largest music festiv california
18533,Bronson,bronson drama action crime prison isol tom hardi matt king jame lanc kelli adam nicola wind refn young man sentenc 7 year prison rob post offic end spend 30 year solitari confin time person supplant alter ego charl bronson
376010,Western Religion,western religion western peter shinkoda merik tadro peter sherayko mile szanto jame o'brien year 1879 gunfight far reach globe descend religion az compet legendari poker tournament drawn gold prize player come realiz game soul stake
139948,Burn,"burn foreign documentari michigan crisi fire fight detroit woman director donald austin brendan ""doogie"" milewski dave parnel tom putnam brenna sanchez charact driven action pack documentari detroit told eye detroit firefight men women charg thankless task save citi mani written dead"
77332,Urbania,urbania romanc drama dan futterman matt keeslar samuel ball lothair bluteau jon matthew charli take odyssey grief fall weekend new york citi encount plan chanc homeless man sleep build friend die coupl live noisili love flat bartend one night stand follow home tattoo stranger seek befriend along way charli inhabit citi full moment violenc stori legend kidney thief microwav poodl rat hot dog bun babi left car top tourist toothbrush needl public phone chang slot charli live tell stori caus melancholi
70478,The Stewardesses,stewardess comedi femal nuditi lesbian erot movi christina hart ronald south william condo anita de moulin al silliman jr. stewardess 1969 softcor 3 film produc budget 100 000 film gross 27 000 000 usd 1970 dollar becom profit 3 film ever releas pass jame cameron avatar
35073,"The Beast from 20,000 Fathoms",beast 20 000 fathom adventur horror scienc fiction monster atom bomb lighthous arctic rampag stop motion b movi giant monster dinosaur new york citi sea monster amus park roller coaster beast rhedosaurus paul hubschmid paula raymond cecil kellaway kenneth tobey eugèn lourié beast 20 000 fathom 1953 scienc fiction film direct eugèn lourié star paul christian paula raymond cecil kellaway visual effect ray harryhausen film atom bomb test arctic circl unfreez hibern fiction dinosaur rhedosaurus begin wreak havoc new york citi
9659,Mad Max,mad max adventur action thriller scienc fiction chain babi bridg post-apocalypt dystopia matter of life and death benzin biker partner truck motorcycl motorcycl gang explod car ozploit mel gibson joann samuel hugh keays-byrn steve bisley georg miller dystopian futur australia vicious biker gang murder cop famili make fight person
10218,Swingers,swinger comedi romanc independ film stuf anim hollywood drink swinger produc follow someon name call aspir actor actor jon favreau vinc vaughn ron livingston patrick van horn doug liman stori mike guy left girl new york came la star six month sinc girlfriend left good pal friend tri get back social scene forget 6 year relationship
391,A Fistful of Dollars,fist dollar western gang war victim of murder greed hostil spaghetti western clint eastwood mariann koch gian maria volonté wolfgang lukschi sergio leon man name enter mexican villag san miguel midst power struggl among three rojo brother sheriff john baxter regiment mexican soldier bear gold intend pay new weapon waylaid rojo brother stranger insert middl long simmer battl sell fals inform side benefit
43595,She Done Him Wrong,done wrong comedi singer night club owner mae west cari grant owen moor gilbert roland lowel sherman new york singer nightclub owner ladi lou men friend imagin unfortun one vicious crimin escap way see girl realis exact faith absenc help hand form young captain cum local temper leagu leader though
194588,Short Cut to Nirvana: Kumbh Mela,short cut nirvana kumbh mela everi 12 year 70 million pilgrim gather meet india holiest river gang yamuna spectacular spiritu festiv kumbh mela documentari take voyag discoveri color event eye sever western ebulli young hindu monk swami krishnanand featur encount india respect holi men exclus footag holi dalai lama
54897,The Grace Card,"grace card drama famili daili life bibl platon love hope church servic death of a friend polic everyday life michael joiner michael higgenbottom loui gossett, jr. cindi hodg david evan  everyth chang instant take lifetim unravel mac mcdonald lose son accid ensu 17 year bitter pain erod love famili leav angri god everyon els mac rage stonewal career polic depart make combust situat partner sam wright rise star forc happen part time pastor love famili man somehow join forc help one anoth imposs either look past differ especi obvious one everi day opportun rebuild relationship heal deep wound extend receiv god grace offer grace card never underestim power god love"
83588,Middle of Nowhere,middl nowher drama prison woman director david oyelowo maya gilbert sharon lawrenc emayatzi corinealdi ava duvernay middl nowher follow woman name rubi lost husband incarcer lost process
53256,Three,three romanc drama comedi sex bisexu scienc sophi roi sebastian schipper devid striesow annedor kleist tom tykwer hanna simon 20 year marriag unexit relationship chanc meet start separ affair adam adam idea two lover marri found hanna becom pregnant natur doubt stem situat
40920,The Business of Fancydancing,busi fancydanc music drama independ film evan adam michell st. john gene tagaban swil kanim sherman alexi seymour polatkin success gay indian poet spokan confront past return childhood home reserv attend funer dear friend
287815,Call + Response,call respons documentari justin dillon call respons first kind featur documentari film reveal world 27 million dirtiest secret slave today ever human histori call respons goe deep undercov slaveri thrive child brothel cambodia slave brick kiln rural india reveal 2007 slave trader made money googl nike starbuck combin luminari issu mani promin polit cultur figur offer first hand account 21st centuri trade perform grammi win critic acclaim artist move chill inform inspir stop music part movement human slaveri dr cornel west connect music american slave field popular music listen today offer connect ralli cri modern abolitionist movement current brew
54702,Malevolence,malevol crime horror thriller hostag psychopath abandon hous serial killer slasher desol farmland countri isol samantha dark heather mage richard glover r. brandon johnson stevan mena ten year kidnap martin bristol taken backyard swing home age six forc wit unspeak crime derang madman year martin whereabout remain mysteri
176074,Reality Show,realiti show wife husband relationship realiti realiti tv realiti spoof adam rifkin kelley menighan hensley kendra sue waldman scott anderson adam rifkin warwick famili unknow film new realiti show problem bore produc must add conflict drama live live begin unravel shock consequ
69270,Super Hybrid,super hybrid horror shannon beckner ode fehr ryan kennedi adrien dorval eric valett late one night mysteri car brought chicago polic impound garag dead traffic accid call mechan soon discov car mind hundr horsepow two ton reinforc steel command seem unstopp kill machin capabl outrun outwit human
5759,Baghead,baghead drama comedi horror mumblecor mumblegor ross partridg steve zissi greta gerwig elis muller jay duplass mark duplass four actor go cabin wood write direct act film jump start career idea horror film man bag head happen man mysteri show
402515,American Beast,american beast horror terror horror fear wood grove bosqu armin habibovich victoria lachell livingston oden taylor scott olson livingston oden taylor scott olson find old storag locker fill famili histori jame erikson begin journey discov truth behind mysteri piec land small town solitud
126141,The Case of the Grinning Cat,case grin cat documentari chris marker pari 2002 yellow cat appear wall chris marker look mysteri cat captur camera polit intern event last two year war iraq
48035,Ordet,ordet drama faith independ film religion religi fundamentalist pregnant wife birgitt federspiel preben lerdorff rye henrik malberg emil hass christensen carl theodor dreyer understand faith prayer miracl august 1925 danish farm patriarch borgan three son mikkel good heart agnost whose wife inger pregnant johann believ jesus ander young slight love tailor daughter fundamentalist sect girl father anathema borgan tradit lutheran oppos marriag tailor forbid borgan pride demand happen unexpect inger famili sweet light problem pregnanc ration doctor arriv long night bring sharp focus least four view faith
14758,Good Dick,good dick comedi drama romanc sexual roommat misfit independ film relationship woman director marianna palka jason ritter eric edelstein martin starr marianna palka fidgeti wisecrack video store clerk develop fixat particular reclus custom frequent visitor pornographi section cinefil video store work los angel multipl failur impress brief daili transact find street address store databas drive apart build initi unconvent campaign win affect
13363,The Man from Earth,man earth scienc fiction drama philosophi secret birthday professor psycholog bibl time legend immort histori surviv prehistor memori anthropolog religion church scienc cavemen david lee smith toni todd john billingsley ellen crawford richard schenkman impromptu goodby parti professor john oldman becom mysteri interrog retir scholar reveal colleagu never age walk earth 14 000 year
37985,The Trials Of Darryl Hunt,trial darryl hunt documentari woman director ricki stern ann sundberg trial darryl hunt featur documentari brutal rape murder case wrong convict man darryl hunt spent near twenti year prison crime commit social justic stori person driven narrat film chronicl capit case 1984 2004 exclus footag two decad film frame judici emot respons chill crime implic reverber hunt convict backdrop class racial bias south american crimin justic system
25786,Samantha: An American Girl Holiday,samantha american girl holiday drama famili mia farrow annasophia robb olivia ballantyn kelsey lewi nadia tass kindheart samantha parkington world start chang day nelli malley walk life nelli father two littl sister move next door servant ryland famili though come complet differ background samantha nelli becom fast friend girl turn happi sorrow adventur danger
36549,Yesterday Was a Lie,yesterday lie drama mysteri scienc fiction thriller independ film chase masterson john newton kipleigh brown mik scriba jame kerwin hoyl girl sharp mind weak bourbon find trail reclus genius work take seri unforeseen twist event around grow increas fragment disconnect surreal ether loung singer loyal partner alli hoyl plung dark world intrigu earth shatter cosmolog secret haunt ever present shadow destin face hoyl discov power forc univers power bend realiti power know truth lie within depth human heart
361398,Theresa Is a Mother,theresa mother music comedi drama edi mcclurg c. fraser press richard poe robert turano darren press c. fraser press singer songwrit singl mother theresa mcdermott final hit end line nyc unabl make end meet forc pack life 3 girl move back small town parent ran decad ago teresa need job parent need space famili tragedi never dealt year past need closur old wound unattain dream thing expos fractur famili work becom whole singl mom respons mother
289180,H.,h thriller drama scienc fiction woman director robin bartlett rebecca dayan will janowitz julian gambl rania attieh daniel garcia h modern interpret classic greek tragedi two women name helen live mirror live one anoth town troy ny first helen 60s live husband roy take care small extrem lifelik babi doll call reborn doll care live babi second helen 30s success art career partner alex four month pregnant one night someth fall sky explod town aftermath event bizarr unexplain thing begin happen mani peopl town go miss helen husband one unnatur cloud format begin appear sky meanwhil two helen find live spin control
288927,Archaeology of a Woman,archaeolog woman drama woman director salli kirkland victoria clark jame murtaugh karl geari sharon greytak woman dementia uncov secret 30 year old crime daughter struggl deal fallout
21334,Children of Heaven,children heaven drama comedi famili brother sister relationship class foot race mohammad amir naji amir farrokh hashemian bahar seddiqi majid majidi zohr shoe gone older brother ali lost poor shoe zohr come idea share one pair shoe ali school await
79120,Weekend,weekend drama romanc gay great britain one-night stand independ film gay relationship tom cullen chris new jonathan race laura freeman andrew haigh drunken hous parti straight mate russel head gay club close time pick glen expect one night stand becom someth els someth special
27995,She's Gotta Have It,gotta comedi romanc independ film lesbian traci camilla john tommi redmond hick john canada terrel spike lee spike lee stori nola darl simultan sexual relationship three differ men told partner friend three men want commit sole nola resist own singl partner
253290,Butterfly Girl,butterfli girl documentari woman director cari bell abbi came age honki tonk defi life threaten diseas long ident 18 much will sacrific independ
344466,The World Is Mine,world mine drama ana maria guran iulia ciochina oana rusu ana vatamanu nicola constantin tanas larisa 16 live citi sea small citi gossip news spread fast citi imag influenc manelel money power matter larisa want even fight larisa believ know deserv better convinc worth everyth take fulfil dream courag reckless love
55420,Another Earth,anoth earth drama scienc fiction earth tragedi janitor planet duplic cosmolog ego solar system william mapoth brit marl matthew-le erlbach dj flava mike cahil night discoveri duplic earth solar system ambiti young student accomplish compos cross path tragic accid
5822,Sweet Sweetback's Baadasssss Song,sweet sweetback baadasssss song action drama romanc mexico black peopl pimp anti hero black panther black panther blaxploit unsimul sex los angel simon chuckster melvin van peebl hubert scale mario van peebl melvin van peebl save black panther racist cop black male prostitut goe run man help ghetto communiti disillus hell angel
408429,Perfect Cowboy,perfect cowboy drama ken roht jeffrey watkin william nicol sharon bollum ken roht two gay father straight countri western singer live rural communiti play music togeth jimmi pool get prison kick step son mark famili band
39141,Tadpole,tadpol comedi drama romanc independ film aaron stanford kate mara bebe neuwirth john ritter gari winick beauti sophist women oscar grubman sensit compassion speak french fluentli passion voltair think featur tell woman hand train home chauncey academi thanksgiv weekend oscar confid best friend plan vacat win heart true love one major problem oscar true love stepmoth eve oscar certain could better mate eve work obsess father fail win eve heart consequ deject oscar path true love cross dian eve best friend one night wear eve borrow perfum scarf offer temporari comfort unconvent tryst dian oscar fill void life oscar dian somewhat distract continu pursuit eve lead unexpect resolut
5723,Once,drama music romanc rock and roll pop irland music style love of one life fascin music lover song lover dublin to make music music music instrument tender pianist love sick music band glen hansard markéta irglová hugh walsh gerard hendrick john carney vacuum repairman moonlight street musician hope big break one day czech immigr earn live sell flower approach news also aspir singer songwrit pair decid collabor song compos reflect stori blossom love
28666,The Woman Chaser,woman chaser drama charl willeford use car salesman patrick warburton eugen roch ron morgan emili newman robinson devor 1950s use car salesman patrick warburton want make low budget film trucker accident run child
30979,The Horse Boy,hors boy documentari autism independ film simon baron-cohen templ grandin roy richard grinker rowan isaacson michel o. scott filmmak michel orion scott captur magic journey littl known world documentari chronicl rupert isaacson kristin neff person odyssey make sens child autism find heal unlikeliest place
50497,When the Lights Went Out,light went thriller drama horror newspap exorc poltergeist priest haunt report spirit britain father daughter relationship seanc cathol priest coal shed kate ashfield jo hartley martin compston steven waddington pat holden yorkshir 1974 maynard famili move dream hous dream quick descend panic stricken nightmar famili discov horrifi truth truth make histori book hous alreadi occupi violent poltergeist ever document poltergeist tear bed sleep drag helpless dark
354624,Heroes of Dirt,hero dirt action drama bmx joel moodi william martinez vivienn vanhorn eric bugbe passion bmx dirt jumper phin cooper want noth life attain fame sport miss competit land jail unpaid citat court order communiti servic reluct mentor one toughest boy blue espinosa phin lead troubl teen excit adventur ride dirt trail big jump cityscap blue becom oblig unlik friend whose secret world drug traffick threaten phin ultim dream featur best stunt dirt jump legendari pros hardcor local hero dirt adrenalin rush embark unforgett journey real signific price take get
13187,A Charlie Brown Christmas,charli brown christma anim famili comedi tv movi holiday christma ann altieri chris doran salli dryer bill melendez bill melendez charli brown complain overwhelm materi see amongst everyon christma season luci suggest becom director school christma pageant charli brown accept frustrat struggl attempt restor proper spirit forlorn littl fir christma tree fail need linus help learn mean christma
335244,Antarctic Edge: 70° South,antarct edg 70 south documentari woman director dena seidel 2014 scientist declar west antarct ice sheet melt unstopp threaten futur planet group world class research race understand climat chang fastest winter warm place earth west antarct peninsula trekk danger unchart landscap scientist push limit research come term sacrific necessari understand rapid chang world
178862,Aroused,arous documentari pornographi interview biographi photographi porno star fashion woman director lisa ann kayden kross belladonna katsuni deborah anderson get close person 16 success women adult film industri shed cloth intim photo shoot director deborah anderson question ask person stori live reveal chose busi sex got first place porn star alway discreet privat live past yet anderson way open dialog allow share nake skin screen true inner vulner touch yet charact creat confid intox hear stori never look way
331745,Top Spin,top spin documentari competit ping pong documentari woman director sara newen mina t. son three teenag quest qualifi 2012 us olymp tabl tenni team
1779,Roger & Me,roger documentari histori capit econom unemploy corpor greed michael moor roger b. smith rhonda britton fred ross michael moor documentari closur general motor plant flint michigan result loss 30 000 job detail attempt filmmak michael moor get interview gm ceo roger smith
282128,An American in Hollywood,american hollywood j.d. william hassan johnson anil raman richard carrol jr. sai varadan talent young filmmak new york set los angel pursuit hollywood dream discov relationship beauti feisti young actress hollywood seem
